DAY,Temperature,N.Treatment,HOUR,MINUTE,Particles.per.ml,Hours.since.Innoc,day,log.Particles.per.ml
5,28,110,17,24,76876,125.9,5.245833333333334,11.249962021030564
5,28,220,17,28,74317,125.9666667,5.2486111125,11.216108462469002
5,28,330,17,31,105497,126.0166667,5.250694445833333,11.566447274372594
5,28,440,17,34,50143,126.0666667,5.252777779166666,10.822654145155747
6,13,0,19,55,1908,152.4166667,6.350694445833334,7.554334823725748
6,13,11,20,35,1806,153.0833333,6.378472220833333,7.499423290592229
6,13,22,20,37,1106,153.1166667,6.3798611124999995,7.009408932708637
6,13,33,20,40,801,153.1666667,6.381944445833334,6.687108607866515
6,13,55,20,42,1352,153.2,6.383333333333333,7.210079628170788
6,13,110,20,44,2141,153.2333333,6.384722220833333,7.669495251007694
6,13,220,20,46,1432,153.2666667,6.3861111125,7.267525427828172
6,13,440,20,48,2678,153.3,6.3875,7.893198869544609
6,16,0,19,57,899,152.45,6.352083333333333,6.802394763324311
6,16,11,20,52,11213,153.3666667,6.3902777791666665,9.3249182766836185
6,16,22,20,54,6021,153.4,6.391666666666667,8.70317470904168
6,16,33,20,57,1966,153.45,6.39375,7.584264818389059
6,16,55,20,59,2489,153.4833333,6.3951388875,7.820037989458753
6,16,110,21,1,2453,153.5166667,6.396527779166667,7.805474625270857
6,16,220,21,3,2133,153.55,6.397916666666667,7.665753431861699
6,16,440,21,5,4301,153.5833333,6.399305554166666,8.366835309827675
6,19,0,19,59,1584,152.4833333,6.353472220833333,7.368339686311381
6,19,11,21,9,11917,153.65,6.402083333333334,9.385805141306925
6,19,22,21,12,20042,153.7,6.404166666666666,9.905635244593586
6,19,33,21,17,20379,153.7833333,6.4076388875,9.922309306776716
6,19,55,21,19,16561,153.8166667,6.409027779166667,9.714866193593645
6,19,110,21,23,9562,153.8833333,6.4118055541666665,9.165656764349542
6,19,220,21,25,10608,153.9166667,6.413194445833334,9.269457976459272
6,19,440,21,28,25149,153.9666667,6.415277779166666,10.132613175527885
6,22,0,20,1,1172,152.5166667,6.3548611125,7.067319848653476
6,22,11,20,8,8281,152.6333333,6.3597222208333335,9.021839764105513
6,22,22,20,24,25973,152.9,6.370833333333334,10.164851316670035
6,22,33,20,10,23844,152.6666667,6.361111112500001,10.079329830732325
6,22,55,20,12,31362,152.7,6.3625,10.353384133154211
6,22,110,20,14,41651,152.7333333,6.3638888875,10.637104665649787
6,22,220,20,18,22300,152.8,6.366666666666667,10.012386799492118
6,22,330,20,27,90094,152.95,6.372916666666666,11.408619948160915
6,22,440,20,30,39907,153,6.375,10.594332084033399
6,25,0,20,3,1681,152.55,6.35625,7.427738840532894
6,25,11,21,33,14034,154.05,6.41875,9.549309488795982
6,25,22,21,36,19251,154.1,6.420833333333333,9.865370230423
6,25,33,21,38,47206,154.1333333,6.4222222208333335,10.76229746566228
6,25,55,21,41,38187,154.1833333,6.424305554166666,10.550276609117924
6,25,110,21,43,109019,154.2166667,6.425694445833333,11.599286630618272
6,25,220,21,45,78826,154.25,6.427083333333333,11.275010856752338
6,25,330,21,47,105782,154.2833333,6.428472220833334,11.569145104966536
6,25,440,21,49,102704,154.3166667,6.4298611125,11.539616080223272
6,28,0,20,6,2067,152.6,6.358333333333333,7.63433723562832
6,28,11,21,54,15456,154.4,6.433333333333334,9.645817254152318
6,28,22,21,56,27343,154.4333333,6.434722220833333,10.216252405355371
6,28,33,21,58,45224,154.4666667,6.4361111125,10.719405310263497
6,28,55,22,0,56721,154.5,6.4375,10.945917421515245
6,28,110,22,3,81826,154.55,6.439583333333334,11.312362541478247
6,28,220,22,8,119021,154.6333333,6.4430555541666665,11.687063628956164
6,28,330,22,15,134990,154.75,6.447916666666667,11.812963388531578
6,28,440,22,20,86197,154.8333333,6.451388887499999,11.36440225452647
7,13,0,11,49,2121,168.3166667,7.013194445833334,7.660114319173928
7,13,11,11,51,4628,168.35,7.014583333333333,8.44009614103127
7,13,22,11,53,1856,168.3833333,7.0159722208333335,7.526717561352706
7,13,33,11,58,1193,168.4666667,7.019444445833333,7.085064293952548
7,13,55,12,56,7845,169.4333333,7.059722220833333,8.967759126769497
7,13,110,12,1,1673,168.5166667,7.021527779166667,7.422971251049421
7,13,220,12,6,1905,168.6,7.0249999999999995,7.552762084214147
7,13,440,12,12,3728,168.7,7.029166666666666,8.22389538017882
7,16,0,12,15,2366,168.75,7.03125,7.769378609513984
7,16,11,12,17,10968,168.7833333,7.0326388875,9.302828391411333
7,16,22,12,20,11809,168.8333333,7.034722220833333,9.376701909191407
7,16,33,12,22,5672,168.8666667,7.0361111124999995,8.643473357326567
7,16,55,12,24,5898,168.9,7.0375000000000005,8.682538124003075
7,16,110,12,25,6674,168.9166667,7.038194445833334,8.80612448326845
7,16,220,12,27,4587,168.95,7.039583333333333,8.431199478249262
7,16,440,12,29,10585,168.9833333,7.040972220833333,9.267287652417933
