Temperature,run,term,estimate,std.error,statistic,p.value
16,50,umax,1.4192100945500083,0.16008767447250286,8.865205264717467,3.036714716738452e-4
16,51,ks,0.7272724700812906,2.855349910337709,0.2547052000345815,0.8090949713782605
16,51,umax,1.3907704227179516,0.14903748745315948,9.331681890806516,2.3795814162112387e-4
16,52,ks,1.487659141229145,2.8970904062357583,0.5135011106408955,0.6294786872041525
16,52,umax,1.4406428521035664,0.1443214857355853,9.982178639312245,1.724160327845597e-4
16,53,ks,1.0150033180176128,2.974925005061864,0.3411861866401925,0.7468336491360225
16,53,umax,1.394371450869828,0.15081043037612624,9.245855524662446,2.486685915855783e-4
16,54,ks,0.982384796927406,3.008614067056078,0.3265240323391385,0.7572528204167472
16,54,umax,1.3951758179447684,0.153149449035294,9.10989772887295,2.6683389804445587e-4
16,55,ks,1.6587428215687308,3.1551681749272884,0.525722474874721,0.621554389584698
16,55,umax,1.4636558550002847,0.15691357279433307,9.327783625949944,2.3843255846703708e-4
16,56,ks,1.1211021741638842,3.1307249253481984,0.3580966711852513,0.7348925879943079
16,56,umax,1.39449632322937,0.15691244135765406,8.887098506426671,3.0013905039039666e-4
16,57,ks,0,2.8090434530678765,0,1
16,57,umax,1.394931475645301,0.16011446779948563,8.712088887508905,3.2980769206658795e-4
16,58,ks,0,2.949037593979664,0,1
16,58,umax,1.3997728383290526,0.16867749734435417,8.298515571827725,4.1495436382475774e-4
16,59,ks,0.7956036766095452,2.95234143080153,0.2694822720397712,0.7983261024835793
16,59,umax,1.3913353157885808,0.1529894117860909,9.094324238163223,2.6901391497632666e-4
16,60,ks,0.836563704761753,2.7805862750183934,0.30085874776757976,0.7756311395002516
16,60,umax,1.3791095609241268,0.14217436311072024,9.700128284380822,1.977848065646896e-4
16,61,ks,0,2.867328809879195,0,1
16,61,umax,1.3917392116511165,0.16306270039337636,8.534994258611267,3.634482505849723e-4
16,62,ks,0.8591384772649264,3.06041378079463,0.2807262477565543,0.7901657657998095
16,62,umax,1.3876552775971438,0.15705876274835145,8.835261740986235,3.085831836098337e-4
16,63,ks,0.9736289277664963,2.997866431041119,0.324773951796234,0.7585004261335119
16,63,umax,1.3951077004332244,0.1527408432847431,9.133822168523919,2.635257002391602e-4
16,64,ks,0.7523979552627177,2.9564539191146744,0.2544933815467779,0.8092496910290677
16,64,umax,1.3906055543197617,0.1538625694629521,9.037971737854019,2.770813892234511e-4
16,65,ks,1.486460440830766,2.9106778241225575,0.5106921929014486,0.6313080510703066
16,65,umax,1.440830751450695,0.14503522920930562,9.934350152757574,1.764319563364843e-4
16,66,ks,1.1294037776265526,3.135104530280931,0.36024437677213555,0.7333819877259762
16,66,umax,1.419729063323636,0.15983252406144266,8.882604286333269,3.008601784742455e-4
16,67,ks,1.8588492371551528,3.517014481926773,0.5285304472607104,0.6197418293930728
16,67,umax,1.4511374176994958,0.16995981651850306,8.53812064183721,3.62819962858802e-4
16,68,ks,1.052415548870685,2.9008025206456374,0.36280151488438683,0.7315851933857507
16,68,umax,1.4326549226994323,0.15047815732946693,9.52068358707159,2.162477406228233e-4
16,69,ks,0.6246257518856976,2.5407338271887907,0.24584462378604147,0.8155754012157719
16,69,umax,1.3901036599838936,0.13409686376807714,10.366414403159363,1.4381602448315984e-4
16,70,ks,0.7846724594156465,2.942705005889896,0.2666500576323843,0.8003862494673016
16,70,umax,1.3905282346546355,0.15258737723139607,9.112996500004872,2.664026352211305e-4
16,71,ks,0,3.0083825266373467,0,1
16,71,umax,1.399804367069293,0.17207574774355958,8.134814960417248,4.557228622597719e-4
16,72,ks,1.1042488624605542,3.105712360281509,0.3555541319867956,0.736682653958201
16,72,umax,1.4179743632963338,0.15856677977788478,8.942442832493581,2.9142506535019373e-4
16,73,ks,0.40575061178388167,2.7885677974858094,0.14550501951206243,0.8899960425467395
16,73,umax,1.3535018451541057,0.14695204369185455,9.210500317996798,0.00025324690993897833
16,74,ks,1.0660166898070291,3.11984255923058,0.3416892582137003,0.7464772272166876
16,74,umax,1.3990556744714204,0.15781276313472525,8.865288501900459,3.0365794821748406e-4
16,75,ks,0,3.0283142014979743,0,1
16,75,umax,1.4032099648213237,0.1736372398785863,8.081273152017971,4.7007752776601747e-4
16,76,ks,1.1937732352459682,3.225239405653798,0.37013476678763785,0.7264432637815026
16,76,umax,1.4208741145257648,0.16343049424555195,8.694057501844926,3.3305844058526695e-4
16,77,ks,0,2.9999016989028493,0,1
16,77,umax,1.4003328536647375,0.17165544425073065,8.157812062280552,4.4971744235458767e-4
16,78,ks,0.8597022374332285,2.5933512865313615,0.33150242387065526,0.7537083927144115
16,78,umax,1.3945722935492217,0.13374444633145777,10.427141700471545,1.398315206703535e-4
16,79,ks,0,3.070379882863892,0,1
16,79,umax,1.4000235338158238,0.17564941961160932,7.970555991084477,5.015004281508543e-4
16,80,ks,0.71823767343314,3.028983750998821,0.23712166603610796,0.8219715531133476
16,80,umax,1.377126847783697,0.15670838765730122,8.78783113253182,3.165581354814728e-4
16,81,ks,1.309430260214073,3.1820353544898623,0.4115071375201607,0.6977459123471078
16,81,umax,1.4234869126509926,0.15956933474721346,8.92080495858463,2.9479565430662677e-4
16,82,ks,0.7874213010264542,2.940643154675985,0.26777179671540813,0.7995700775203368
16,82,umax,1.3910990971656019,0.15249631761631569,9.12218156418465,2.651291934893841e-4
16,83,ks,1.0510481046690872,3.050311646177336,0.3445707280389744,0.744437117127887
16,83,umax,1.3946815730204414,0.1540626272007556,9.05269239114729,2.7494651197440995e-4
16,84,ks,0.8555452757639824,3.0396871812846116,0.2814583293411192,0.7896354978270859
16,84,umax,1.389217890580101,0.15623284019465178,8.891971040462831,2.993595406438034e-4
16,85,ks,0.824573293136348,2.9952310377504743,0.275295388817696,0.794103495684409
16,85,umax,1.395758995960058,0.1552046509621759,8.993023000968,2.8372324982317635e-4
16,86,ks,1.2426676530397074,3.0401435333719924,0.4087529550492623,0.6996393318459364
16,86,umax,1.406650166667661,0.15171786593368192,9.27148663745724,2.4541101663343244e-4
16,87,ks,0.9455373618328146,2.9169261017178294,0.3241554049915666,0.7589415782944742
16,87,umax,1.3994892666163024,0.14954255953679724,9.358468057195026,2.3472849171763492e-4
16,88,ks,0,3.008137222849519,0,1
16,88,umax,1.3998140494715834,0.1720629110645311,8.135478127221688,4.555483557847617e-4
16,89,ks,1.0348232980738523,3.0207916231519314,0.3425669252201199,0.745855579664166
