N,Temp,Species,a,b,z,w,ks_a,ks_b,tn,r_pred
330,5,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.15415378167147645
0,5.1,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.14182462661670084
11,5.1,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1534386739637023
22,5.1,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.15466810958074473
33,5.1,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1551378794113471
55,5.1,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.15553918396721403
110,5.1,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.155856406432712
220,5.1,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.15602058515361758
440,5.1,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.15610412372108778
330,5.1,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.15607616850199632
0,5.2,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.14343898883172898
11,5.2,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.15531949326671962
22,5.2,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.15657833872252602
33,5.2,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1570594070030574
55,5.2,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.15747039001809368
110,5.2,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.15779528048516223
220,5.2,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1579634338168376
440,5.2,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1580489963527546
330,5.2,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1580203637173676
0,5.300000000000001,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.14506810497048195
11,5.300000000000001,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.15722084784338172
22,5.300000000000001,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1585097843256973
33,5.300000000000001,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.15900241496601095
55,5.300000000000001,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1594233034844089
110,5.300000000000001,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.15975604247121492
220,5.300000000000001,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.15992826420407233
440,5.300000000000001,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16001589852674444
330,5.300000000000001,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.15998657246606254
0,5.4,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1467120333360959
11,5.4,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.15914291078291123
22,5.4,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1604626345464688
33,5.4,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16096709737414774
55,5.4,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16139812356664093
110,5.4,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16173889569059394
220,5.4,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1619152817529381
440,5.4,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16200503677278114
330,5.4,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1619750009120212
0,5.5,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.14837083060025547
11,5.5,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16108585547658996
22,5.5,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.162437078153177
33,5.5,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1629536490382416
55,5.5,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16339505031143312
110,5.5,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16374404437745457
220,5.5,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16392469288181383
440,5.5,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16401661862509603
330,5.5,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1639858562157324
0,5.6,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.15004455174932238
11,5.6,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16304985558494156
22,5.6,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16443330449906546
33,5.6,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16496226548104154
55,5.6,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16541428458884927
110,5.6,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16577169367938283
220,5.6,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16595670496976528
440,5.6,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1660508526028294
330,5.6,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1660193465144748
0,5.7,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.15173325002960178
11,5.7,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1650350850038607
22,5.7,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16645150349408552
33,5.7,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.166993142911468
55,5.7,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16745602806872079
110,5.7,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1678220496355124
220,5.7,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16801152633560204
440,5.7,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16810794818957228
330,5.7,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16807568090169636
0,5.800000000000001,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.15343697689174451
11,5.800000000000001,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1670417178296665
22,5.800000000000001,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16849186557569445
33,5.800000000000001,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.169046478197842
55,5.800000000000001,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1695204831960602
110,5.800000000000001,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16989531915373693
220,5.800000000000001,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17008936621604653
440,5.800000000000001,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17018811581202883
330,5.800000000000001,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17015506940551067
0,5.9,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.15515578193428345
11,5.9,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.169069928323057
22,5.9,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1705545816786273
33,5.9,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17112246884012364
55,5.9,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17160785316551813
110,5.9,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17199170998699495
220,5.9,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17219043474299098
440,5.9,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17229156681777502
330,5.9,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17225772296628744
0,6,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.15688971284630243
11,6,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1711198908719407
22,6,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17263984320361883
33,6,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17322131294113613
55,6,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17371834189486007
110,6,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17411143070860421
220,6,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17431494291982041
440,6,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17441851345209175
330,6,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17438385341331444
0,6.1,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.15863881534923718
11,6.1,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1731917799531222
22,6.1,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17474784198505158
33,6.1,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17534320917675197
55,6.1,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17585215399743945
110,6.1,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17625469068662197
220,6.1,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1764631025967778
440,6.1,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17656916883384885
330,6.1,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17653367344050716
0,6.2,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16040313313780763
11,6.2,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1752857700928176
22,6.2,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1768787702575053
33,6.2,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17748835676501618
55,6.2,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17800949475364247
110,6.2,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1784217000572074
220,6.2,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17863512644534796
440,6.2,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17874374693041614
330,6.2,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.17870739658114287
0,6.300000000000001,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.16218270782008115
11,6.300000000000001,AC,0.09468187780869898,0.14594794023676333,-20,107.92584734205082,1.1226566603803967,-17.45169566405458,2.3650503021128335,0.1774020358259733
